,cata_x,cata_y,cata_z,cata_data_source,cata_xx,cata_yy,loupe_x,loupe_y,loupe_z,loupe_C,offset_xy
2024-11-26 23:36:46+00:00,,,,,,,489713.1,6277394.2,2.7,X,
2024-11-26 23:36:47+00:00,,,,,,,489712.9,6277395.6,2.7,X,
2024-11-26 23:36:48+00:00,,,,,,,489712.7,6277397.0,2.6,X,
2024-11-26 23:36:49+00:00,,,,,,,489712.5,6277398.3,2.6,X,
2024-11-26 23:36:50+00:00,,,,,,,489712.4,6277399.6,2.6,X,
2024-11-26 23:36:51+00:00,,,,,,,489712.3,6277400.9,2.6,X,
2024-11-26 23:36:52+00:00,,,,,,,489712.2,6277402.3,2.6,X,
2024-11-26 23:36:53+00:00,,,,,,,489712.2,6277403.7,2.6,X,
2024-11-26 23:36:54+00:00,,,,,,,489712.1,6277405.0,2.6,X,
2024-11-26 23:36:55+00:00,,,,,,,489712.0,6277406.4,2.6,X,
2024-11-26 23:36:56+00:00,,,,,,,489711.9,6277407.8,2.5,X,
2024-11-26 23:36:57+00:00,,,,,,,489711.8,6277409.3,2.6,X,
2024-11-26 23:36:58+00:00,,,,,,,489711.8,6277410.6,2.6,X,
2024-11-26 23:36:59+00:00,,,,,,,489711.9,6277411.9,2.6,X,
2024-11-26 23:37:00+00:00,,,,,,,489711.8,6277413.4,2.6,X,
2024-11-26 23:37:01+00:00,,,,,,,489711.7,6277414.7,2.6,X,
2024-11-26 23:37:02+00:00,,,,,,,489711.6,6277416.1,2.5,X,
2024-11-26 23:37:03+00:00,,,,,,,489711.5,6277417.4,2.5,X,
2024-11-26 23:37:04+00:00,,,,,,,489711.4,6277418.6,2.6,X,
2024-11-26 23:37:05+00:00,,,,,,,489711.4,6277420.0,2.6,X,
2024-11-26 23:37:06+00:00,,,,,,,489711.4,6277421.4,2.6,X,
2024-11-26 23:37:07+00:00,,,,,,,489711.3,6277422.7,2.6,X,
2024-11-26 23:37:08+00:00,,,,,,,489711.2,6277424.1,2.6,X,
2024-11-26 23:37:09+00:00,,,,,,,489711.2,6277425.5,2.6,X,
2024-11-26 23:37:10+00:00,,,,,,,489711.2,6277427.0,2.6,X,
2024-11-26 23:37:11+00:00,,,,,,,489711.2,6277428.4,2.6,X,
2024-11-26 23:37:12+00:00,,,,,,,489711.1,6277429.9,2.6,X,
2024-11-26 23:37:13+00:00,,,,,,,489711.0,6277431.3,2.7,X,
2024-11-26 23:37:14+00:00,,,,,,,489710.9,6277432.6,2.7,X,
2024-11-26 23:37:15+00:00,,,,,,,489710.9,6277434.0,2.6,X,
2024-11-26 23:37:16+00:00,,,,,,,489711.0,6277435.4,2.7,X,
2024-11-26 23:37:17+00:00,,,,,,,489711.1,6277436.8,2.7,X,
2024-11-26 23:37:18+00:00,,,,,,,489711.2,6277438.1,2.7,X,
2024-11-26 23:37:19+00:00,,,,,,,489711.2,6277439.4,2.7,X,
2024-11-26 23:37:20+00:00,,,,,,,489711.1,6277440.8,2.7,X,
2024-11-26 23:37:21+00:00,,,,,,,489711.0,6277442.2,2.8,X,
2024-11-26 23:37:22+00:00,,,,,,,489710.9,6277443.6,2.7,X,
2024-11-26 23:37:23+00:00,,,,,,,489710.9,6277445.0,2.7,X,
2024-11-26 23:37:24+00:00,,,,,,,489710.9,6277446.4,2.8,X,
2024-11-26 23:37:25+00:00,,,,,,,489711.0,6277447.8,2.7,X,
2024-11-26 23:37:26+00:00,,,,,,,489711.0,6277449.2,2.7,X,
2024-11-26 23:37:27+00:00,,,,,,,489710.9,6277450.6,2.7,X,
2024-11-26 23:37:28+00:00,,,,,,,489710.8,6277452.0,2.7,X,
2024-11-26 23:37:29+00:00,,,,,,,489710.7,6277453.4,2.7,X,
2024-11-26 23:37:30+00:00,,,,,,,489710.7,6277454.7,2.7,X,
2024-11-26 23:37:31+00:00,,,,,,,489710.7,6277456.1,2.8,X,
2024-11-26 23:37:32+00:00,,,,,,,489710.8,6277457.5,2.7,X,
2024-11-26 23:37:33+00:00,,,,,,,489710.8,6277458.9,2.6,X,
2024-11-26 23:37:34+00:00,,,,,,,489710.7,6277460.3,2.7,X,
2024-11-26 23:37:35+00:00,,,,,,,489710.5,6277461.7,2.7,X,
2024-11-26 23:37:36+00:00,,,,,,,489710.4,6277463.1,2.6,X,
2024-11-26 23:37:37+00:00,,,,,,,489710.3,6277464.5,2.6,X,
2024-11-26 23:37:38+00:00,,,,,,,489710.4,6277466.0,2.7,X,
2024-11-26 23:37:39+00:00,,,,,,,489710.4,6277467.4,2.7,X,
2024-11-26 23:37:40+00:00,,,,,,,489710.4,6277468.8,2.6,X,
2024-11-26 23:37:41+00:00,,,,,,,489710.4,6277470.2,2.6,X,
2024-11-26 23:37:42+00:00,,,,,,,489710.2,6277471.6,2.7,X,
2024-11-26 23:37:43+00:00,,,,,,,489710.1,6277473.0,2.6,X,
2024-11-26 23:37:44+00:00,,,,,,,489710.0,6277474.4,2.6,X,
2024-11-26 23:37:45+00:00,,,,,,,489710.0,6277475.8,2.7,X,
2024-11-26 23:37:46+00:00,,,,,,,489710.1,6277477.1,2.7,X,
2024-11-26 23:37:47+00:00,,,,,,,489710.1,6277478.5,2.6,X,
2024-11-26 23:37:48+00:00,,,,,,,489710.0,6277479.9,2.6,X,
2024-11-26 23:37:49+00:00,,,,,,,489709.9,6277481.3,2.7,X,
2024-11-26 23:37:50+00:00,,,,,,,489709.8,6277482.7,2.7,X,
2024-11-26 23:37:51+00:00,,,,,,,489709.7,6277484.1,2.6,X,
2024-11-26 23:37:52+00:00,,,,,,,489709.8,6277485.5,2.7,X,
2024-11-26 23:37:53+00:00,,,,,,,489709.8,6277486.9,2.8,X,
2024-11-26 23:37:54+00:00,,,,,,,489709.9,6277488.3,2.7,X,
2024-11-26 23:37:55+00:00,,,,,,,489709.8,6277489.7,2.8,X,
2024-11-26 23:37:56+00:00,,,,,,,489709.7,6277491.1,2.8,X,
2024-11-26 23:37:57+00:00,,,,,,,489709.5,6277492.5,2.8,X,
2024-11-26 23:37:58+00:00,,,,,,,489709.4,6277493.9,2.7,X,
2024-11-26 23:37:59+00:00,,,,,,,489709.4,6277495.3,2.8,X,
2024-11-26 23:38:00+00:00,,,,,,,489709.5,6277496.6,2.9,X,
2024-11-26 23:38:01+00:00,,,,,,,489709.5,6277498.0,2.8,X,
2024-11-26 23:38:02+00:00,,,,,,,489709.4,6277499.4,2.8,X,
2024-11-26 23:38:03+00:00,,,,,,,489709.3,6277500.8,2.8,X,
2024-11-26 23:38:04+00:00,,,,,,,489709.1,6277502.1,2.8,X,
2024-11-26 23:38:05+00:00,,,,,,,489709.0,6277503.5,2.7,X,
2024-11-26 23:38:06+00:00,,,,,,,489709.0,6277505.0,2.8,X,
2024-11-26 23:38:07+00:00,,,,,,,489709.0,6277506.3,2.9,X,
2024-11-26 23:38:08+00:00,,,,,,,489709.0,6277507.8,2.8,X,
2024-11-26 23:38:09+00:00,,,,,,,489709.0,6277509.2,2.8,X,
2024-11-26 23:38:10+00:00,,,,,,,489708.9,6277510.5,2.8,X,
2024-11-26 23:38:11+00:00,,,,,,,489708.8,6277511.9,2.8,X,
2024-11-26 23:38:12+00:00,,,,,,,489708.6,6277513.3,2.8,X,
2024-11-26 23:38:13+00:00,,,,,,,489708.6,6277514.7,2.9,X,
2024-11-26 23:38:14+00:00,,,,,,,489708.7,6277516.1,2.9,X,
2024-11-26 23:38:15+00:00,,,,,,,489708.7,6277517.6,2.9,X,
2024-11-26 23:38:16+00:00,,,,,,,489708.7,6277519.0,2.9,X,
2024-11-26 23:38:17+00:00,,,,,,,489708.5,6277520.4,3.0,X,
2024-11-26 23:38:18+00:00,,,,,,,489708.4,6277521.8,2.9,X,
2024-11-26 23:38:19+00:00,,,,,,,489708.4,6277523.1,2.9,X,
2024-11-26 23:38:20+00:00,,,,,,,489708.5,6277524.5,3.0,X,
2024-11-26 23:38:21+00:00,,,,,,,489708.6,6277525.9,3.0,X,
2024-11-26 23:38:22+00:00,,,,,,,489708.5,6277527.4,3.0,X,
2024-11-26 23:38:23+00:00,,,,,,,489708.5,6277528.8,3.1,X,
2024-11-26 23:38:24+00:00,,,,,,,489708.3,6277530.2,3.1,X,
2024-11-26 23:38:25+00:00,,,,,,,489708.2,6277531.7,3.1,X,
2024-11-26 23:38:26+00:00,,,,,,,489708.2,6277533.1,3.1,X,
2024-11-26 23:38:27+00:00,,,,,,,489708.3,6277534.5,3.2,X,
2024-11-26 23:38:28+00:00,,,,,,,489708.4,6277535.9,3.2,X,
2024-11-26 23:38:29+00:00,,,,,,,489708.3,6277537.3,3.2,X,
2024-11-26 23:38:30+00:00,,,,,,,489708.2,6277538.7,3.3,X,
2024-11-26 23:38:31+00:00,,,,,,,489708.0,6277540.1,3.3,X,
2024-11-26 23:38:32+00:00,,,,,,,489708.0,6277541.5,3.3,X,
2024-11-26 23:38:33+00:00,,,,,,,489708.0,6277542.9,3.4,X,
2024-11-26 23:38:34+00:00,,,,,,,489708.0,6277544.2,3.5,X,
2024-11-26 23:38:35+00:00,,,,,,,489708.0,6277545.6,3.5,X,
2024-11-26 23:38:36+00:00,,,,,,,489708.0,6277547.0,3.5,X,
2024-11-26 23:38:37+00:00,,,,,,,489707.8,6277548.3,3.6,X,
2024-11-26 23:38:38+00:00,,,,,,,489707.6,6277549.7,3.6,X,
2024-11-26 23:38:39+00:00,,,,,,,489707.5,6277551.1,3.6,X,
2024-11-26 23:38:40+00:00,,,,,,,489707.5,6277552.4,3.6,X,
2024-11-26 23:38:41+00:00,,,,,,,489707.5,6277553.8,3.7,X,
2024-11-26 23:38:42+00:00,,,,,,,489707.5,6277555.3,3.7,X,
2024-11-26 23:38:43+00:00,,,,,,,489707.4,6277556.7,3.7,X,
2024-11-26 23:38:44+00:00,,,,,,,489707.2,6277558.0,3.8,X,
2024-11-26 23:38:45+00:00,,,,,,,489707.1,6277559.4,3.7,X,
2024-11-26 23:38:46+00:00,,,,,,,489707.0,6277560.8,3.8,X,
2024-11-26 23:38:47+00:00,,,,,,,489707.0,6277562.1,3.8,X,
2024-11-26 23:38:48+00:00,,,,,,,489707.0,6277563.5,3.8,X,
2024-11-26 23:38:49+00:00,,,,,,,489706.9,6277564.9,3.8,X,
2024-11-26 23:38:50+00:00,,,,,,,489706.8,6277566.1,3.9,X,
2024-11-26 23:38:51+00:00,,,,,,,489706.6,6277567.5,3.9,X,
2024-11-26 23:38:52+00:00,,,,,,,489706.5,6277568.8,3.9,X,
2024-11-26 23:38:53+00:00,,,,,,,489706.4,6277570.2,4.0,X,
2024-11-26 23:38:54+00:00,,,,,,,489706.4,6277571.5,4.0,X,
2024-11-26 23:38:55+00:00,,,,,,,489706.2,6277572.8,4.0,X,
2024-11-26 23:38:56+00:00,,,,,,,489706.0,6277574.2,4.1,X,
2024-11-26 23:38:57+00:00,,,,,,,489705.9,6277575.7,4.1,X,
2024-11-26 23:38:58+00:00,,,,,,,489705.7,6277577.1,4.1,X,
2024-11-26 23:38:59+00:00,,,,,,,489705.6,6277578.5,4.1,X,
2024-11-26 23:39:00+00:00,,,,,,,489705.5,6277579.8,4.2,X,
2024-11-26 23:39:01+00:00,,,,,,,489705.4,6277581.2,4.2,X,
2024-11-26 23:39:02+00:00,,,,,,,489705.1,6277582.5,4.2,X,
2024-11-26 23:39:03+00:00,,,,,,,489704.8,6277583.8,4.2,X,
2024-11-26 23:39:04+00:00,,,,,,,489704.5,6277585.2,4.2,X,
2024-11-26 23:39:05+00:00,,,,,,,489704.2,6277586.5,4.2,X,
2024-11-26 23:39:06+00:00,,,,,,,489704.2,6277587.8,4.3,X,
2024-11-26 23:39:07+00:00,,,,,,,489704.1,6277589.2,4.3,X,
2024-11-26 23:39:08+00:00,,,,,,,489703.9,6277590.6,4.3,X,
2024-11-26 23:39:09+00:00,,,,,,,489703.7,6277591.9,4.4,X,
2024-11-26 23:39:10+00:00,,,,,,,489703.4,6277593.2,4.4,X,
2024-11-26 23:39:11+00:00,,,,,,,489703.1,6277594.6,4.4,X,
2024-11-26 23:39:12+00:00,,,,,,,489703.0,6277595.9,4.4,X,
2024-11-26 23:39:13+00:00,,,,,,,489702.9,6277597.2,4.5,X,
2024-11-26 23:39:14+00:00,,,,,,,489702.8,6277598.5,4.5,X,
2024-11-26 23:39:15+00:00,,,,,,,489702.6,6277599.9,4.6,X,
2024-11-26 23:39:16+00:00,,,,,,,489702.5,6277601.2,4.6,X,
2024-11-26 23:39:17+00:00,,,,,,,489702.3,6277602.6,4.6,X,
2024-11-26 23:39:18+00:00,,,,,,,489702.3,6277603.9,4.7,X,
2024-11-26 23:39:19+00:00,,,,,,,489702.2,6277605.2,4.7,X,
2024-11-26 23:39:20+00:00,,,,,,,489702.1,6277606.5,4.8,X,
2024-11-26 23:39:21+00:00,,,,,,,489701.9,6277607.8,4.7,X,
2024-11-26 23:39:22+00:00,,,,,,,489701.6,6277609.2,4.8,X,
2024-11-26 23:39:23+00:00,,,,,,,489701.5,6277610.6,4.9,X,
2024-11-26 23:39:24+00:00,,,,,,,489701.4,6277611.9,4.9,X,
2024-11-26 23:39:25+00:00,,,,,,,489701.4,6277613.3,5.0,X,
2024-11-26 23:39:26+00:00,,,,,,,489701.4,6277614.6,5.0,X,
2024-11-26 23:39:27+00:00,,,,,,,489701.1,6277615.9,5.1,X,
2024-11-26 23:39:28+00:00,,,,,,,489700.9,6277617.3,5.1,X,
2024-11-26 23:39:29+00:00,,,,,,,489700.6,6277618.6,5.1,X,
2024-11-26 23:39:30+00:00,,,,,,,489700.4,6277620.0,5.2,X,
2024-11-26 23:39:31+00:00,,,,,,,489700.2,6277621.3,5.3,X,
2024-11-26 23:39:32+00:00,,,,,,,489700.0,6277622.6,5.4,X,
2024-11-26 23:39:33+00:00,,,,,,,489699.9,6277623.9,5.4,X,
2024-11-26 23:39:34+00:00,,,,,,,489699.6,6277625.1,5.5,X,
2024-11-26 23:39:35+00:00,,,,,,,489699.3,6277626.4,5.6,X,
2024-11-26 23:39:36+00:00,,,,,,,489699.0,6277627.6,5.7,X,
2024-11-26 23:39:37+00:00,,,,,,,489698.8,6277629.0,5.8,X,
2024-11-26 23:39:38+00:00,,,,,,,489698.5,6277630.2,5.9,X,
2024-11-26 23:39:39+00:00,,,,,,,489698.2,6277631.4,6.0,X,
2024-11-26 23:39:40+00:00,,,,,,,489697.8,6277632.6,6.1,X,
2024-11-26 23:39:41+00:00,,,,,,,489697.5,6277633.9,6.2,X,
2024-11-26 23:39:42+00:00,,,,,,,489697.2,6277635.2,6.3,X,
2024-11-26 23:39:43+00:00,,,,,,,489696.9,6277636.5,6.4,X,
2024-11-26 23:39:44+00:00,,,,,,,489696.6,6277637.7,6.5,X,
2024-11-26 23:39:45+00:00,,,,,,,489696.2,6277638.9,6.7,X,
2024-11-26 23:39:46+00:00,,,,,,,489695.7,6277640.1,6.8,X,
2024-11-26 23:39:47+00:00,,,,,,,489695.3,6277641.4,7.0,X,
2024-11-26 23:39:48+00:00,,,,,,,489694.9,6277642.7,7.1,X,
2024-11-26 23:39:49+00:00,,,,,,,489694.6,6277644.0,7.3,X,
2024-11-26 23:39:50+00:00,,,,,,,489694.3,6277645.3,7.5,X,
2024-11-26 23:39:51+00:00,,,,,,,489694.0,6277646.5,7.5,X,
2024-11-26 23:39:52+00:00,,,,,,,489693.6,6277647.6,7.6,X,
2024-11-26 23:39:53+00:00,,,,,,,489693.2,6277648.9,7.7,X,
2024-11-26 23:39:54+00:00,,,,,,,489693.0,6277650.1,7.8,X,
2024-11-26 23:39:55+00:00,,,,,,,489692.7,6277651.3,7.9,X,
2024-11-26 23:39:56+00:00,,,,,,,489692.4,6277652.5,8.0,X,
2024-11-26 23:39:57+00:00,,,,,,,489692.1,6277653.6,8.0,X,
2024-11-26 23:39:58+00:00,,,,,,,489691.8,6277654.7,8.0,X,
2024-11-26 23:39:59+00:00,,,,,,,489691.5,6277656.0,8.1,X,
2024-11-26 23:40:00+00:00,,,,,,,489691.1,6277657.1,8.2,X,
2024-11-26 23:40:01+00:00,,,,,,,489690.8,6277658.3,8.3,X,
2024-11-26 23:40:02+00:00,,,,,,,489690.5,6277659.5,8.4,X,
2024-11-26 23:40:03+00:00,,,,,,,489690.2,6277660.6,8.4,X,
2024-11-26 23:40:04+00:00,,,,,,,489689.9,6277661.9,8.6,X,
2024-11-26 23:40:05+00:00,,,,,,,489689.6,6277663.1,8.6,X,
2024-11-26 23:40:06+00:00,,,,,,,489689.4,6277664.3,8.6,X,
2024-11-26 23:40:07+00:00,,,,,,,489689.1,6277665.4,8.6,X,
2024-11-26 23:40:08+00:00,,,,,,,489688.8,6277666.5,8.6,X,
2024-11-26 23:40:09+00:00,,,,,,,489688.5,6277667.6,8.7,X,
2024-11-26 23:40:10+00:00,,,,,,,489688.2,6277668.7,8.7,X,
2024-11-26 23:40:11+00:00,,,,,,,489687.8,6277669.7,8.7,X,
2024-11-26 23:40:12+00:00,,,,,,,489687.5,6277670.9,8.7,X,
2024-11-26 23:40:13+00:00,,,,,,,489687.3,6277672.2,8.9,X,
2024-11-26 23:40:14+00:00,,,,,,,489687.0,6277673.3,9.0,X,
2024-11-26 23:40:15+00:00,,,,,,,489686.7,6277674.6,9.0,X,
2024-11-26 23:40:16+00:00,,,,,,,489686.3,6277675.9,9.0,X,
2024-11-26 23:40:17+00:00,,,,,,,489686.0,6277677.1,9.0,X,
2024-11-26 23:40:18+00:00,,,,,,,489685.6,6277678.3,9.0,X,
2024-11-26 23:40:19+00:00,,,,,,,489685.2,6277679.5,9.0,X,
2024-11-26 23:40:20+00:00,,,,,,,489684.9,6277680.7,9.0,X,
2024-11-26 23:40:21+00:00,,,,,,,489684.6,6277681.9,9.1,X,
2024-11-26 23:40:22+00:00,,,,,,,489684.3,6277683.2,9.2,X,
2024-11-26 23:40:23+00:00,,,,,,,489683.9,6277684.4,9.2,X,
2024-11-26 23:40:24+00:00,,,,,,,489683.5,6277685.6,9.2,X,
2024-11-26 23:40:25+00:00,,,,,,,489683.0,6277686.7,9.3,X,
2024-11-26 23:40:26+00:00,,,,,,,489682.5,6277687.9,9.3,X,
2024-11-26 23:40:27+00:00,,,,,,,489682.0,6277689.1,9.3,X,
2024-11-26 23:40:28+00:00,,,,,,,489681.6,6277690.3,9.4,X,
2024-11-26 23:40:29+00:00,,,,,,,489681.1,6277691.5,9.4,X,
2024-11-26 23:40:30+00:00,,,,,,,489680.7,6277692.7,9.5,X,
2024-11-26 23:40:31+00:00,,,,,,,489680.2,6277693.9,9.5,X,
2024-11-26 23:40:32+00:00,,,,,,,489679.8,6277695.0,9.5,X,
2024-11-26 23:40:33+00:00,,,,,,,489679.3,6277696.2,9.6,X,
2024-11-26 23:40:34+00:00,,,,,,,489678.7,6277697.4,9.6,X,
2024-11-26 23:40:35+00:00,,,,,,,489678.2,6277698.6,9.6,X,
2024-11-26 23:40:36+00:00,,,,,,,489677.6,6277699.8,9.7,X,
2024-11-26 23:40:37+00:00,,,,,,,489677.2,6277700.9,9.7,X,
2024-11-26 23:40:38+00:00,,,,,,,489676.7,6277702.1,9.8,X,
2024-11-26 23:40:39+00:00,,,,,,,489676.1,6277703.2,9.8,X,
2024-11-26 23:40:40+00:00,,,,,,,489675.5,6277704.3,9.8,X,
2024-11-26 23:40:41+00:00,,,,,,,489674.9,6277705.4,9.8,X,
2024-11-26 23:40:42+00:00,,,,,,,489674.4,6277706.5,9.9,X,
2024-11-26 23:40:43+00:00,,,,,,,489673.9,6277707.6,9.8,X,
2024-11-26 23:40:44+00:00,,,,,,,489673.3,6277708.8,9.9,X,
2024-11-26 23:40:45+00:00,,,,,,,489672.7,6277709.9,9.9,X,
2024-11-26 23:40:46+00:00,,,,,,,489672.1,6277711.1,9.9,X,
2024-11-26 23:40:47+00:00,,,,,,,489671.4,6277712.3,10.0,X,
2024-11-26 23:40:48+00:00,,,,,,,489670.8,6277713.4,10.0,X,
2024-11-26 23:40:49+00:00,,,,,,,489670.1,6277714.6,10.0,X,
2024-11-26 23:40:50+00:00,,,,,,,489669.5,6277715.8,10.1,X,
2024-11-26 23:40:51+00:00,,,,,,,489668.9,6277716.9,10.0,X,
2024-11-26 23:40:52+00:00,,,,,,,489668.1,6277718.0,10.1,X,
2024-11-26 23:40:53+00:00,,,,,,,489667.5,6277719.1,10.1,X,
2024-11-26 23:40:54+00:00,,,,,,,489666.8,6277720.3,10.1,X,
2024-11-26 23:40:55+00:00,,,,,,,489666.2,6277721.5,10.2,X,
2024-11-26 23:40:56+00:00,,,,,,,489665.6,6277722.6,10.2,X,
2024-11-26 23:40:57+00:00,,,,,,,489664.9,6277723.8,10.2,X,
2024-11-26 23:40:58+00:00,,,,,,,489664.2,6277724.9,10.2,X,
2024-11-26 23:40:59+00:00,,,,,,,489663.4,6277726.0,10.3,X,
2024-11-26 23:41:00+00:00,,,,,,,489662.7,6277727.2,10.2,X,
2024-11-26 23:41:01+00:00,,,,,,,489662.1,6277728.4,10.3,X,
2024-11-26 23:41:02+00:00,,,,,,,489661.4,6277729.5,10.3,X,
2024-11-26 23:41:03+00:00,,,,,,,489660.7,6277730.6,10.3,X,
2024-11-26 23:41:04+00:00,,,,,,,489659.9,6277731.8,10.3,X,
2024-11-26 23:41:05+00:00,,,,,,,489659.1,6277733.0,10.4,X,
2024-11-26 23:41:06+00:00,,,,,,,489658.5,6277734.2,10.5,X,
2024-11-26 23:41:07+00:00,,,,,,,489657.8,6277735.3,10.5,X,
2024-11-26 23:41:08+00:00,,,,,,,489657.1,6277736.4,10.5,X,
2024-11-26 23:41:09+00:00,,,,,,,489656.3,6277737.6,10.5,X,
2024-11-26 23:41:10+00:00,,,,,,,489655.6,6277738.8,10.5,X,
2024-11-26 23:41:11+00:00,,,,,,,489654.9,6277740.0,10.6,X,
2024-11-26 23:41:12+00:00,,,,,,,489654.4,6277741.1,10.7,X,
2024-11-26 23:41:13+00:00,,,,,,,489653.7,6277742.3,10.7,X,
2024-11-26 23:41:14+00:00,,,,,,,489653.0,6277743.5,10.8,X,
2024-11-26 23:41:15+00:00,,,,,,,489652.2,6277744.6,10.8,X,
2024-11-26 23:41:16+00:00,,,,,,,489651.4,6277745.7,10.8,X,
2024-11-26 23:41:17+00:00,,,,,,,489650.7,6277746.9,10.8,X,
2024-11-26 23:41:18+00:00,,,,,,,489650.1,6277748.1,10.9,X,
2024-11-26 23:41:19+00:00,,,,,,,489649.4,6277749.2,10.9,X,
2024-11-26 23:41:20+00:00,,,,,,,489648.7,6277750.4,11.0,X,
2024-11-26 23:41:21+00:00,,,,,,,489648.0,6277751.6,11.0,X,
2024-11-26 23:41:22+00:00,,,,,,,489647.3,6277752.6,11.0,X,
2024-11-26 23:41:23+00:00,,,,,,,489646.5,6277753.7,11.1,X,
2024-11-26 23:41:24+00:00,,,,,,,489645.8,6277754.9,11.1,X,
2024-11-26 23:41:25+00:00,,,,,,,489645.1,6277756.0,11.1,X,
2024-11-26 23:41:26+00:00,,,,,,,489644.4,6277757.2,11.2,X,
2024-11-26 23:41:27+00:00,,,,,,,489643.6,6277758.2,11.2,X,
2024-11-26 23:41:28+00:00,,,,,,,489642.9,6277759.3,11.2,X,
2024-11-26 23:41:29+00:00,,,,,,,489642.2,6277760.5,11.2,X,
2024-11-26 23:41:30+00:00,,,,,,,489641.5,6277761.6,11.2,X,
2024-11-26 23:41:31+00:00,,,,,,,489640.7,6277762.8,11.3,X,
2024-11-26 23:41:32+00:00,,,,,,,489640.0,6277763.9,11.3,X,
2024-11-26 23:41:33+00:00,,,,,,,489639.2,6277765.0,11.3,X,
2024-11-26 23:41:34+00:00,,,,,,,489638.4,6277766.1,11.4,X,
2024-11-26 23:41:35+00:00,,,,,,,489637.6,6277767.3,11.4,X,
2024-11-26 23:41:36+00:00,,,,,,,489636.9,6277768.4,11.4,X,
2024-11-26 23:41:37+00:00,,,,,,,489636.3,6277769.6,11.5,X,
2024-11-26 23:41:38+00:00,,,,,,,489635.5,6277770.8,11.5,X,
2024-11-26 23:41:39+00:00,,,,,,,489634.6,6277771.9,11.5,X,
2024-11-26 23:41:40+00:00,,,,,,,489633.8,6277773.0,11.6,X,
2024-11-26 23:41:41+00:00,,,,,,,489633.0,6277774.1,11.6,X,
2024-11-26 23:41:42+00:00,,,,,,,489632.3,6277775.3,11.7,X,
2024-11-26 23:41:43+00:00,,,,,,,489631.5,6277776.5,11.7,X,
2024-11-26 23:41:44+00:00,,,,,,,489630.8,6277777.7,11.7,X,
2024-11-26 23:41:45+00:00,,,,,,,489630.0,6277778.8,11.8,X,
2024-11-26 23:41:46+00:00,,,,,,,489629.1,6277779.9,11.8,X,
2024-11-26 23:41:47+00:00,,,,,,,489628.3,6277781.0,11.8,X,
2024-11-26 23:41:48+00:00,,,,,,,489627.6,6277782.1,11.9,X,
2024-11-26 23:41:49+00:00,,,,,,,489626.8,6277783.4,11.9,X,
2024-11-26 23:41:50+00:00,,,,,,,489626.1,6277784.6,11.9,X,
2024-11-26 23:41:51+00:00,,,,,,,489625.3,6277785.7,12.0,X,
2024-11-26 23:41:52+00:00,,,,,,,489624.4,6277786.8,12.0,X,
2024-11-26 23:41:53+00:00,,,,,,,489623.6,6277787.9,12.0,X,
2024-11-26 23:41:54+00:00,,,,,,,489622.8,6277789.0,12.1,X,
2024-11-26 23:41:55+00:00,,,,,,,489622.1,6277790.2,12.2,X,
2024-11-26 23:41:56+00:00,,,,,,,489621.3,6277791.3,12.2,X,
2024-11-26 23:41:57+00:00,,,,,,,489620.4,6277792.4,12.2,X,
2024-11-26 23:41:58+00:00,,,,,,,489619.6,6277793.4,12.3,X,
2024-11-26 23:41:59+00:00,,,,,,,489618.8,6277794.3,12.3,X,
2024-11-26 23:42:00+00:00,,,,,,,489618.0,6277795.4,12.3,X,
2024-11-26 23:42:01+00:00,,,,,,,489617.3,6277796.5,12.4,X,
2024-11-26 23:42:02+00:00,,,,,,,489616.5,6277797.6,12.4,X,
2024-11-26 23:42:03+00:00,,,,,,,489615.7,6277798.6,12.5,X,
2024-11-26 23:42:04+00:00,,,,,,,489614.8,6277799.7,12.5,X,
2024-11-26 23:42:05+00:00,,,,,,,489613.9,6277800.7,12.5,X,
2024-11-26 23:42:06+00:00,,,,,,,489613.0,6277801.8,12.6,X,
2024-11-26 23:42:07+00:00,,,,,,,489612.2,6277802.9,12.6,X,
2024-11-26 23:42:08+00:00,,,,,,,489611.4,6277804.0,12.6,X,
2024-11-26 23:42:09+00:00,,,,,,,489610.6,6277805.0,12.7,X,
2024-11-26 23:42:10+00:00,,,,,,,489609.7,6277806.1,12.7,X,
2024-11-26 23:42:11+00:00,,,,,,,489608.9,6277807.1,12.8,X,
2024-11-26 23:42:12+00:00,,,,,,,489608.0,6277808.1,12.8,X,
2024-11-26 23:42:13+00:00,,,,,,,489607.2,6277809.2,12.9,X,
2024-11-26 23:42:14+00:00,,,,,,,489606.4,6277810.2,12.9,X,
2024-11-26 23:42:15+00:00,,,,,,,489605.6,6277811.2,12.9,X,
2024-11-26 23:42:16+00:00,,,,,,,489604.7,6277812.3,13.0,X,
2024-11-26 23:42:17+00:00,,,,,,,489603.8,6277813.2,13.1,X,
2024-11-26 23:42:18+00:00,,,,,,,489603.0,6277814.2,13.1,X,
2024-11-26 23:42:19+00:00,,,,,,,489602.1,6277815.2,13.2,X,
2024-11-26 23:42:20+00:00,,,,,,,489601.3,6277816.2,13.2,X,
2024-11-26 23:42:21+00:00,,,,,,,489600.4,6277817.1,13.2,X,
2024-11-26 23:42:22+00:00,,,,,,,489599.5,6277818.2,13.3,X,
2024-11-26 23:42:23+00:00,,,,,,,489598.7,6277819.2,13.4,X,
2024-11-26 23:42:24+00:00,,,,,,,489597.8,6277820.2,13.4,X,
